term_str,n,n_chars,p,i,max_pos,max_pos_group,n_pos_group,cat_pos_group,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster
readings,24,8,1.4017717226431107e-05,16.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,read,read,read
readjudication,1,14,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,readjud,readjud,readjud
readjust,2,8,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,readjust,readjust,readjust
readjustable,1,12,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,readjust,readjust,readjust
readjusted,2,10,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,readjust,readjust,readjust
readjusting,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,readjust,readjust,readjust
readjustment,13,12,7.592930164316849e-06,17.00691183022555,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,readjust,readjust,readjust
readopt,1,7,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,readopt,readopt,readopt
readopted,2,9,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,readopt,readopt,readopt
readopts,2,8,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,readopt,readopt,readopt
reads,6,5,3.5044293066077767e-06,18.122389047645488,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,read,read,read
ready,7,5,4.088500857709072e-06,17.89999662630904,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,readi,readi,ready
reaffirm,16,8,9.345144817620738e-06,16.707351548366642,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reaffirm,reaffirm,reaffirm
reaffirmation,4,13,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reaffirm,reaffirm,reaffirm
reaffirmed,3,10,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reaffirm,reaffirm,reaffirm
reaffirming,15,11,8.761073266519441e-06,16.800460952758122,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reaffirm,reaffirm,reaffirm
reaffirms,11,9,6.424787062114257e-06,17.247919929729346,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reaffirm,reaffirm,reaffirm
reajustador,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reajustador,reajustador,reajustad
real,126,4,7.359301543876332e-05,13.730071624866726,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,real,real,real
realisation,12,11,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realis,realis,real
realise,2,7,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,realis,realis,real
realised,9,8,5.256643959911665e-06,17.53742654692433,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,realis,realis,real
realising,1,9,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,realis,realis,real
realistic,3,9,1.7522146533038884e-06,19.122389047645488,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,realist,realist,real
realities,5,9,2.9203577555064806e-06,18.38542345347928,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realiti,realiti,real
reality,10,7,5.840715511012961e-06,17.38542345347928,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realiti,realiti,real
realizar,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realizar,realizar,realiz
realization,50,11,2.9203577555064807e-05,15.063495358591918,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realiz,realize,real
realize,34,7,1.985843273744407e-05,15.619888707116303,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,realiz,realiz,real
realized,26,8,1.5185860328633698e-05,16.00691183022555,VERB,VERB,1,{'VERB'},1,{'VERB'},0,realiz,realiz,real
realizes,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,realiz,realiz,real
realizing,16,9,9.345144817620738e-06,16.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,realiz,realiz,real
reallocate,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realloc,realloc,realloc
reallocating,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realloc,realloc,realloc
reallocation,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realloc,realloc,realloc
realm,119,5,6.950451458105423e-05,13.812533785058699,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realm,realm,realm
realms,1,6,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,realm,realm,realm
reappearance,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reappear,reappear,reappear
reapplied,1,9,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reappli,reappli,reapply
reappoint,1,9,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reappoint,reappoint,reappoint
reappointed,10,11,5.840715511012961e-06,17.38542345347928,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,reappoint,reappoint,reappoint
reappointment,8,13,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,reappoint,reappoint,reappoint
reapportion,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reapport,reapport,reapport
reapportioned,1,13,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reapport,reapport,reapport
reapproves,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reapprov,reapprov,reapprov
rear,2,4,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,rear,rear,rear
reared,1,6,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,rear,rear,rear
rearing,4,7,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rear,rear,rear
reason,365,6,0.00021318611615197308,12.195598894599263,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reason,reason,reason
reasonability,1,13,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reason,reason,reason
reasonable,155,10,9.053109042070089e-05,13.431227143092405,ADJ,ADJ,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,reason,reason,reason
reasonableness,1,14,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reason,reason,reason
reasonably,136,10,7.943373094977628e-05,13.619888707116303,ADV,ADV,2,"{'VERB', 'ADV'}",2,"{'VERB', 'ADV'}",0,reason,reason,reason
reasoned,34,8,1.985843273744407e-05,15.619888707116303,ADJ,ADJ,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,reason,reason,reason
reasoning,3,9,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reason,reason,reason
reasons,346,7,0.00020208875668104845,12.272723320729918,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reason,reason,reason
reassemble,2,10,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassembl,reassembl,reassembl
reasserting,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassert,reassert,reassert
reassessing,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassess,reassess,reassess
reassigned,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassign,reassign,reassign
reassume,3,8,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassum,reassum,reassum
reassumption,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reassumpt,reassumpt,reassum
reassurance,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reassur,reassur,reass
reassure,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reassur,reassur,reass
rebelled,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,rebel,rebel,rebel
rebellion,32,9,1.8690289635241476e-05,15.707351548366642,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,rebellion,rebellion,rebel
rebellious,1,10,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,rebelli,rebelli,rebel
rebels,1,6,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rebel,rebel,rebel
rebirth,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rebirth,rebirth,rebir
reborn,1,6,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,reborn,reborn,reborn
recades,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recad,recad,recad
recaer,1,6,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recaer,recaer,reca
recall,70,6,4.088500857709073e-05,14.578068531421676,NOUN,NOUN,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,recal,recal,recal
recalled,16,8,9.345144817620738e-06,16.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recal,recal,recal
recalling,6,9,3.5044293066077767e-06,18.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recal,recal,recal
recalls,10,7,5.840715511012961e-06,17.38542345347928,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recal,recal,recal
recargo,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recargo,recargo,recargo
recaudación,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recaudación,recaudación,recaudación
receipt,94,7,5.4902725803521834e-05,14.152762696689004,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,receipt,receipt,receipt
receipts,64,8,3.738057927048295e-05,14.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,receipt,receipt,receipt
receivability,12,13,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,receiv,receiv,receiv
receivable,37,10,2.1610647390747955e-05,15.497898182737693,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,receiv,receiv,receiv
receivables,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,receiv,receiv,receiv
receive,440,7,0.0002569914824845703,11.925991834841984,VERB,VERB,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,receiv,receiv,receiv
received,225,8,0.00013141609899779163,12.893570357149605,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,receiv,receiv,receiv
receiver,2,8,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,receiv,receiv,receiv
receivership,2,12,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,receivership,receivership,receiv
receives,89,8,5.1982368048015355e-05,14.231618117400245,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,receiv,receiv,receiv
receiving,80,9,4.672572408810369e-05,14.38542345347928,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,receiv,receiv,receiv
recent,8,6,4.672572408810369e-06,17.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,recent,recent,rec
recently,4,8,2.3362862044051845e-06,18.707351548366642,ADV,ADV,1,{'ADV'},1,{'ADV'},0,recent,recent,rec
reception,19,9,1.1097359470924626e-05,16.459424034923057,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recept,recept,receiv
recess,89,6,5.1982368048015355e-05,14.231618117400245,NOUN,NOUN,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,recess,recess,recess
recesses,5,8,2.9203577555064806e-06,18.38542345347928,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recess,recess,recess
recettes,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recett,recett,recet
recherche,1,9,5.840715511012961e-07,20.707351548366642,X,X,1,{'X'},1,{'X'},0,recherch,recherch,recherch
rechtspflegern,1,14,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rechtspflegern,rechtspflegern,rechtspflegern
recifs,1,6,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recif,recif,rec
recinto,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recinto,recinto,recinto
recipient,1,9,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recipi,recipi,recipy
reciprocal,26,10,1.5185860328633698e-05,16.00691183022555,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,reciproc,reciproc,reciproc
reciprocally,3,12,1.7522146533038884e-06,19.122389047645488,ADV,ADV,1,{'ADV'},1,{'ADV'},0,reciproc,reciproc,reciproc
reciprocity,36,11,2.102657583964666e-05,15.53742654692433,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reciproc,reciproc,reciproc
recitals,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recit,recit,recit
recitation,2,10,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recit,recit,recit
reckon,1,6,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reckon,reckon,reckon
reckoned,10,8,5.840715511012961e-06,17.38542345347928,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reckon,reckon,reckon
reckoning,3,9,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reckon,reckon,reckon
reclaim,1,7,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reclaim,reclaim,reclaim
reclaimed,1,9,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,reclaim,reclaim,reclaim
reclaims,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reclaim,reclaim,reclaim
reclamar,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reclamar,reclamar,reclam
reclamation,2,11,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reclam,reclam,reclam
recluida,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recluida,recluida,recluid
reclusion,2,9,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reclus,reclus,reclud
reclusos,1,8,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,recluso,recluso,recluso
recogiendo,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recogiendo,recogiendo,recogiendo
recognise,17,9,9.929216368722034e-06,16.619888707116303,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recognis,recognis,recogn
recognised,50,10,2.9203577555064807e-05,15.063495358591918,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,recognis,recognis,recogn
recognises,17,10,9.929216368722034e-06,16.619888707116303,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recognis,recognis,recogn
recognising,9,11,5.256643959911665e-06,17.53742654692433,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recognis,recognis,recogn
recognition,68,11,3.971686547488814e-05,14.619888707116303,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recognit,recognit,recognit
recognizance,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recogniz,recogniz,recogn
recognize,73,9,4.263722323039462e-05,14.517526989486626,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recogn,recogn,recogn
recognized,413,10,0.00024122155060483529,12.017353576947198,VERB,VERB,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,recogn,recogn,recogn
recognizes,124,10,7.242487233656072e-05,13.753155237979767,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recogn,recogn,recogn
recognizing,21,11,1.2265502573127219e-05,16.315034125587882,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recogn,recogn,recogn
recollecting,1,12,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recollect,recollect,recollect
recommenced,2,11,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recommenc,recommenc,recom
recommencing,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recommenc,recommenc,recom
recommend,16,9,9.345144817620738e-06,16.707351548366642,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recommend,recommend,recommend
recommendation,136,14,7.943373094977628e-05,13.619888707116303,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recommend,recommend,recommend
recommendations,84,15,4.9062010292508876e-05,14.315034125587882,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recommend,recommend,recommend
recommended,7,11,4.088500857709072e-06,17.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recommend,recommend,recommend
recompense,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recompens,recompens,recompens
recomponer,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recompon,recompon,recompon
recomposition,1,13,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recomposit,recomposit,recomposit
reconcile,5,9,2.9203577555064806e-06,18.38542345347928,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconcil,reconcil,reconcil
reconciled,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconcil,reconcil,reconcil
reconciliation,40,14,2.3362862044051845e-05,15.38542345347928,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reconcili,reconcili,recont
reconciling,2,11,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconcil,reconcil,reconcil
reconduir,1,9,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconduir,reconduir,reconduir
reconduire,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconduir,reconduir,reconduir
reconduites,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconduit,reconduit,reconduit
reconsider,26,10,1.5185860328633698e-05,16.00691183022555,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconsid,reconsid,reconsid
reconsideration,33,15,1.9274361186342772e-05,15.66295742900819,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconsider,reconsider,reconsid
reconsidered,12,12,7.008858613215553e-06,17.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconsid,reconsid,reconsid
reconsidering,2,13,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconsid,reconsid,reconsid
reconsiders,2,11,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reconsid,reconsid,reconsid
reconstituted,8,13,4.672572408810369e-06,17.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconstitut,reconstitut,reconstitut
reconstitution,11,14,6.424787062114257e-06,17.247919929729346,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconstitut,reconstitut,reconstitut
reconstruct,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconstruct,reconstruct,reconstruct
reconstruction,8,14,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconstruct,reconstruct,reconstruct
reconvene,4,9,2.3362862044051845e-06,18.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconven,reconven,reconv
reconvened,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,reconven,reconven,reconv
reconvenes,3,10,1.7522146533038884e-06,19.122389047645488,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,reconven,reconven,reconv
reconvocation,1,13,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,reconvoc,reconvoc,reconvoc
record,96,6,5.607086890572443e-05,14.122389047645486,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,record,record,record
recorded,23,8,1.343364567532981e-05,16.18378959230963,VERB,VERB,1,{'VERB'},1,{'VERB'},0,record,record,record
recording,72,9,4.205315167929332e-05,14.53742654692433,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,record,record,record
recordings,53,10,3.095579220836869e-05,14.979431093803443,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,record,record,record
records,68,7,3.971686547488814e-05,14.619888707116303,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,record,record,record
recount,2,7,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recount,recount,recount
recourse,137,8,8.001780250087756e-05,13.609319465406116,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recours,recours,recours
recourses,35,9,2.0442504288545365e-05,15.578068531421676,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recours,recours,recours
recover,22,7,1.2849574124228514e-05,16.247919929729346,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recov,recov,recov
recoverable,3,11,1.7522146533038884e-06,19.122389047645488,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,recover,recover,recov
recovered,14,9,8.177001715418145e-06,16.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recov,recov,recov
recovering,6,10,3.5044293066077767e-06,18.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recov,recov,recov
recovers,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recov,recov,recov
recovery,30,8,1.7522146533038883e-05,15.800460952758124,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recoveri,recoveri,recovery
recreating,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recreat,recreat,recr
recreation,36,10,2.102657583964666e-05,15.53742654692433,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recreat,recreat,recr
recreational,8,12,4.672572408810369e-06,17.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,recreat,recreat,recr
recreative,1,10,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,recr,recreat,recr
recruit,4,7,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,recruit,recruit,recruit
recruited,8,9,4.672572408810369e-06,17.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,recruit,recruit,recruit
recruiting,2,10,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recruit,recruit,recruit
recruitment,24,11,1.4017717226431107e-05,16.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recruit,recruit,recruit
recruitments,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recruit,recruit,recruit
recruits,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recruit,recruit,recruit
rectangle,8,9,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rectangl,rectangl,rectangl
rectangles,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rectangl,rectangl,rectangl
rectangular,7,11,4.088500857709072e-06,17.89999662630904,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,rectangular,rectangular,rectangul
recteurs,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,recteur,recteur,rect
rectification,13,13,7.592930164316849e-06,17.00691183022555,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rectif,rectif,rect
rectifications,1,14,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,rectif,rectif,rect
